shipment_id,order_id,shipped_date,shipment_status
18190,18190,2025-12-25,Shipped
18191,18191,2025-12-05,Shipped
18192,18192,2025-03-12,Delivered
18193,18193,2025-03-04,Delivered
18194,18194,2025-11-13,Delivered
18195,18195,2025-10-20,Delivered
18196,18196,2025-04-29,Shipped
18197,18197,2025-06-16,Shipped
18198,18198,2025-05-14,In Transit
18199,18199,2025-09-08,Shipped
18200,18200,2025-03-03,In Transit
18201,18201,2025-11-14,Shipped
18202,18202,2025-07-26,Delivered
18203,18203,2025-12-02,Delivered
18204,18204,2025-08-25,Shipped
18205,18205,2025-09-07,In Transit
18206,18206,2025-09-18,Shipped
18207,18207,2025-10-16,In Transit
18208,18208,2025-12-29,Delivered
18209,18209,2025-10-29,In Transit
18210,18210,2025-10-22,Shipped
18211,18211,2025-01-12,Shipped
18212,18212,2025-07-28,Delivered
18213,18213,2025-03-04,Delivered
18214,18214,2025-08-24,Delivered
18215,18215,2025-10-08,In Transit
18216,18216,2025-04-18,Delivered
18217,18217,2025-03-11,In Transit
18218,18218,2025-12-11,Shipped
18219,18219,2025-06-09,Delivered
18220,18220,2025-11-14,Delivered
18221,18221,2025-12-03,Shipped
18222,18222,2025-01-24,Shipped
18223,18223,2025-07-10,Shipped
18224,18224,2025-07-18,In Transit
18225,18225,2025-02-01,In Transit
18226,18226,2025-09-26,Shipped
18227,18227,2025-02-23,Delivered
18228,18228,2025-09-27,Shipped
18229,18229,2025-03-23,Delivered
18230,18230,2025-08-26,Delivered
18231,18231,2025-10-12,Delivered
18232,18232,2025-07-27,In Transit
18233,18233,2025-02-04,Delivered
18234,18234,2025-01-20,In Transit
18235,18235,2025-09-28,Delivered
18236,18236,2025-08-02,In Transit
18237,18237,2025-08-25,Delivered
18238,18238,2025-09-27,Delivered
18239,18239,2025-07-06,Delivered
18240,18240,2025-03-10,Shipped
18241,18241,2025-06-28,In Transit
18242,18242,2025-09-05,Delivered
18243,18243,2025-04-23,In Transit
18244,18244,2025-05-08,Delivered
18245,18245,2025-09-12,Shipped
18246,18246,2025-10-02,Delivered
18247,18247,2025-02-19,In Transit
18248,18248,2025-09-24,In Transit
18249,18249,2025-06-09,Delivered
18250,18250,2025-07-04,Delivered
18251,18251,2025-06-11,Shipped
18252,18252,2025-04-07,Shipped
18253,18253,2025-03-11,In Transit
18254,18254,2025-02-03,Shipped
18255,18255,2025-08-06,Shipped
18256,18256,2025-12-05,Shipped
18257,18257,2025-04-04,Delivered
18258,18258,2025-06-15,Shipped
18259,18259,2025-03-30,In Transit
18260,18260,2025-11-26,Delivered
18261,18261,2025-04-22,Delivered
18262,18262,2025-08-01,Shipped
18263,18263,2025-11-28,In Transit
18264,18264,2025-01-15,Delivered
18265,18265,2025-05-09,Shipped
18266,18266,2025-06-25,Delivered
18267,18267,2025-01-05,In Transit
18268,18268,2025-09-11,Delivered
18269,18269,2025-04-13,Delivered
18270,18270,2025-12-04,Delivered
18271,18271,2025-10-22,Delivered
18272,18272,2025-03-16,Shipped
18273,18273,2025-02-21,Delivered
18274,18274,2025-06-20,In Transit
18275,18275,2025-03-09,Shipped
18276,18276,2025-12-17,In Transit
18277,18277,2025-12-17,Delivered
18278,18278,2025-03-10,In Transit
18279,18279,2025-10-19,Delivered
18280,18280,2025-06-29,Delivered
18281,18281,2025-06-10,Delivered
18282,18282,2025-12-08,In Transit
18283,18283,2025-12-29,Shipped
18284,18284,2025-11-21,In Transit
18285,18285,2025-08-03,In Transit
18286,18286,2025-09-17,Shipped
18287,18287,2025-05-02,Delivered
18288,18288,2025-03-09,Delivered
18289,18289,2025-03-16,Shipped
18290,18290,2025-10-15,Delivered
18291,18291,2025-03-14,In Transit
18292,18292,2025-04-11,In Transit
18293,18293,2025-01-27,In Transit
18294,18294,2025-12-15,In Transit
18295,18295,2025-03-11,Delivered
18296,18296,2025-01-13,Shipped
18297,18297,2025-05-20,Shipped
18298,18298,2025-05-21,Shipped
18299,18299,2025-06-18,Delivered
18300,18300,2025-12-07,Delivered
18301,18301,2025-09-11,In Transit
18302,18302,2025-01-12,Shipped
18303,18303,2025-09-21,Shipped
18304,18304,2025-08-17,Delivered
18305,18305,2025-06-28,In Transit
18306,18306,2025-06-26,In Transit
18307,18307,2025-02-05,Shipped
18308,18308,2025-07-09,Delivered
18309,18309,2025-05-13,Shipped
18310,18310,2025-04-03,Delivered
18311,18311,2025-09-24,Shipped
18312,18312,2025-08-03,Shipped
18313,18313,2025-01-06,Shipped
18314,18314,2025-08-10,Shipped
18315,18315,2025-06-21,Delivered
18316,18316,2025-12-29,Delivered
18317,18317,2025-12-26,Shipped
18318,18318,2025-04-14,Shipped
18319,18319,2025-01-26,Delivered
18320,18320,2025-09-10,Delivered
18321,18321,2025-07-31,Delivered
18322,18322,2025-12-25,In Transit
18323,18323,2025-02-16,Delivered
18324,18324,2025-08-18,Delivered
18325,18325,2025-11-10,In Transit
18326,18326,2025-07-19,Delivered
18327,18327,2025-03-28,In Transit
18328,18328,2025-05-24,In Transit
18329,18329,2025-08-03,Shipped
18330,18330,2025-10-08,Delivered
18331,18331,2025-07-27,In Transit
18332,18332,2025-08-20,Delivered
18333,18333,2025-01-29,In Transit
18334,18334,2025-02-09,Delivered
18335,18335,2025-11-04,Shipped
18336,18336,2025-12-07,Shipped
18337,18337,2025-01-24,Delivered
18338,18338,2025-04-10,In Transit
18339,18339,2025-07-05,Shipped
18340,18340,2025-05-03,Delivered
18341,18341,2025-12-01,Shipped
18342,18342,2025-05-03,In Transit
18343,18343,2025-09-29,Shipped
18344,18344,2025-04-06,Shipped
18345,18345,2025-05-26,In Transit
18346,18346,2025-10-15,Shipped
18347,18347,2025-08-03,Delivered
18348,18348,2025-09-10,Delivered
18349,18349,2025-01-21,Shipped
18350,18350,2025-09-01,In Transit
18351,18351,2025-09-18,Shipped
18352,18352,2025-02-24,In Transit
18353,18353,2025-09-21,Shipped
18354,18354,2025-04-30,In Transit
18355,18355,2025-06-25,In Transit
18356,18356,2025-04-08,Shipped
18357,18357,2025-12-20,Delivered
18358,18358,2025-06-29,Delivered
18359,18359,2025-02-26,Shipped
18360,18360,2025-07-31,In Transit
18361,18361,2026-01-01,In Transit
18362,18362,2025-02-03,Shipped
18363,18363,2025-02-15,Shipped
18364,18364,2025-04-29,Shipped
18365,18365,2025-02-08,Delivered
18366,18366,2025-10-12,Shipped
18367,18367,2025-03-03,Delivered
18368,18368,2025-01-24,Shipped
18369,18369,2025-08-25,In Transit
18370,18370,2025-12-23,In Transit
18371,18371,2025-05-02,In Transit
18372,18372,2025-10-21,Shipped
18373,18373,2025-11-29,Shipped
18374,18374,2025-05-12,Shipped
18375,18375,2025-12-06,In Transit
18376,18376,2025-10-04,Delivered
18377,18377,2025-10-15,Shipped
18378,18378,2025-01-28,In Transit
18379,18379,2025-07-06,In Transit
18380,18380,2025-06-22,In Transit
18381,18381,2025-08-12,Delivered
18382,18382,2025-04-06,In Transit
18383,18383,2025-12-07,In Transit
18384,18384,2025-08-18,Delivered
18385,18385,2025-03-31,Shipped
18386,18386,2025-10-31,In Transit
18387,18387,2025-12-24,Shipped
18388,18388,2025-02-16,Shipped
18389,18389,2025-09-20,Delivered
18390,18390,2025-02-12,Shipped
18391,18391,2025-11-08,In Transit
18392,18392,2025-08-13,In Transit
18393,18393,2025-10-03,In Transit
18394,18394,2025-09-25,Shipped
18395,18395,2025-10-28,Shipped
18396,18396,2025-05-04,Delivered
18397,18397,2025-04-29,Delivered
18398,18398,2025-08-24,Delivered
18399,18399,2025-05-03,Shipped
18400,18400,2025-06-25,In Transit
18401,18401,2025-03-25,In Transit
18402,18402,2025-04-03,In Transit
18403,18403,2025-02-27,Delivered
18404,18404,2025-03-11,Delivered
18405,18405,2025-12-25,Shipped
18406,18406,2025-03-08,Shipped
18407,18407,2025-07-26,Shipped
18408,18408,2025-05-01,Shipped
18409,18409,2025-07-13,Shipped
18410,18410,2025-08-30,Shipped
18411,18411,2025-05-11,In Transit
18412,18412,2025-04-27,Shipped
18413,18413,2025-01-28,In Transit
18414,18414,2025-12-19,In Transit
18415,18415,2025-02-19,In Transit
18416,18416,2025-04-30,Delivered
18417,18417,2025-02-08,In Transit
18418,18418,2025-09-29,Delivered
18419,18419,2025-03-30,Delivered
18420,18420,2025-08-30,In Transit
18421,18421,2025-07-13,Delivered
18422,18422,2025-07-27,In Transit
18423,18423,2025-01-31,Shipped
18424,18424,2025-02-13,In Transit
18425,18425,2025-10-25,Shipped
18426,18426,2025-10-15,In Transit
18427,18427,2025-02-15,Delivered
18428,18428,2025-06-07,Delivered
18429,18429,2025-07-25,Delivered
18430,18430,2025-04-29,Shipped
18431,18431,2025-08-17,Delivered
18432,18432,2025-01-07,Shipped
18433,18433,2025-11-23,Delivered
18434,18434,2025-08-07,In Transit
18435,18435,2025-02-03,Delivered
18436,18436,2025-06-26,Shipped
18437,18437,2025-10-18,In Transit
18438,18438,2025-04-15,Shipped
18439,18439,2025-07-28,In Transit
18440,18440,2025-07-30,In Transit
18441,18441,2025-04-08,Shipped
18442,18442,2025-11-17,Delivered
18443,18443,2025-08-14,In Transit
18444,18444,2025-11-28,In Transit
18445,18445,2025-08-03,Shipped
18446,18446,2025-10-03,In Transit
18447,18447,2025-07-21,Shipped
18448,18448,2025-03-22,Delivered
18449,18449,2025-01-20,Shipped
18450,18450,2025-09-03,Delivered
18451,18451,2025-09-02,Shipped
18452,18452,2025-09-04,Delivered
18453,18453,2025-04-07,Shipped
18454,18454,2025-05-18,Shipped
18455,18455,2025-01-17,In Transit
18456,18456,2025-02-26,Delivered
18457,18457,2025-12-31,Delivered
18458,18458,2025-01-28,In Transit
18459,18459,2025-10-21,Delivered
18460,18460,2025-10-24,In Transit
18461,18461,2025-11-28,In Transit
18462,18462,2025-10-26,Delivered
18463,18463,2025-05-25,Delivered
18464,18464,2025-07-01,Shipped
18465,18465,2025-01-07,Delivered
18466,18466,2025-01-05,In Transit
18467,18467,2025-11-07,In Transit
18468,18468,2025-12-05,Delivered
18469,18469,2025-06-02,Shipped
18470,18470,2025-11-22,In Transit
18471,18471,2025-05-28,Delivered
18472,18472,2025-02-09,In Transit
18473,18473,2025-06-02,Shipped
18474,18474,2025-05-11,Shipped
18475,18475,2025-08-16,In Transit
18476,18476,2025-10-06,In Transit
18477,18477,2025-10-15,Delivered
18478,18478,2025-11-24,In Transit
18479,18479,2025-01-23,Shipped
18480,18480,2025-01-22,Shipped
18481,18481,2025-01-20,In Transit
18482,18482,2025-04-29,Shipped
18483,18483,2025-09-28,In Transit
18484,18484,2025-09-12,Shipped
18485,18485,2025-06-18,Delivered
18486,18486,2025-10-02,Shipped
18487,18487,2025-06-14,In Transit
18488,18488,2025-03-11,In Transit
18489,18489,2025-01-23,Shipped
18490,18490,2025-09-03,Delivered
18491,18491,2025-10-04,Delivered
18492,18492,2025-12-10,Delivered
18493,18493,2025-09-21,Delivered
18494,18494,2025-01-09,Delivered
18495,18495,2025-02-15,Shipped
18496,18496,2025-03-23,In Transit
18497,18497,2025-05-24,Delivered
18498,18498,2025-05-31,Shipped
18499,18499,2025-06-12,Shipped
18500,18500,2025-03-05,In Transit
18501,18501,2025-09-20,In Transit
18502,18502,2025-01-22,Shipped
18503,18503,2025-11-23,Shipped
18504,18504,2025-09-05,Shipped
18505,18505,2025-05-19,In Transit
18506,18506,2025-05-13,Shipped
18507,18507,2025-06-15,Shipped
18508,18508,2025-12-24,Delivered
18509,18509,2025-01-25,Delivered
18510,18510,2025-11-30,Shipped
18511,18511,2025-12-09,In Transit
18512,18512,2025-07-08,Shipped
18513,18513,2025-02-21,Shipped
18514,18514,2025-03-31,In Transit
18515,18515,2025-01-30,Shipped
18516,18516,2025-02-03,Delivered
18517,18517,2025-02-27,Delivered
18518,18518,2025-02-13,In Transit
18519,18519,2025-12-21,In Transit
18520,18520,2025-06-10,In Transit
18521,18521,2025-06-09,Delivered
18522,18522,2025-08-22,In Transit
18523,18523,2025-01-29,Shipped
18524,18524,2025-11-22,Delivered
18525,18525,2025-07-12,Shipped
18526,18526,2025-07-07,Shipped
18527,18527,2025-06-30,Delivered
18528,18528,2025-09-06,Shipped
18529,18529,2025-09-24,Delivered
18530,18530,2025-03-16,Delivered
18531,18531,2025-09-04,Shipped
18532,18532,2025-05-03,In Transit
18533,18533,2025-05-09,Delivered
18534,18534,2025-03-13,In Transit
18535,18535,2025-09-24,In Transit
18536,18536,2026-01-01,Shipped
18537,18537,2025-08-14,In Transit
18538,18538,2025-03-29,Delivered
18539,18539,2025-09-12,Delivered
18540,18540,2025-07-09,Shipped
18541,18541,2025-10-16,Delivered
18542,18542,2025-09-20,Shipped
18543,18543,2025-03-15,In Transit
18544,18544,2025-03-14,Shipped
18545,18545,2025-02-07,In Transit
18546,18546,2025-11-09,Delivered
18547,18547,2025-07-07,In Transit
18548,18548,2025-05-10,Shipped
18549,18549,2025-02-18,Shipped
18550,18550,2025-05-15,Delivered
18551,18551,2025-04-28,Shipped
18552,18552,2025-09-18,In Transit
18553,18553,2025-08-13,Shipped
18554,18554,2025-11-17,Delivered
18555,18555,2025-08-03,In Transit
18556,18556,2025-06-28,Shipped
18557,18557,2025-12-31,Shipped
18558,18558,2025-10-04,In Transit
18559,18559,2025-05-23,Delivered
18560,18560,2025-03-27,Delivered
18561,18561,2025-06-07,Delivered
18562,18562,2025-01-28,Shipped
18563,18563,2025-07-14,In Transit
18564,18564,2025-01-17,Shipped
18565,18565,2025-04-10,Delivered
18566,18566,2025-03-06,In Transit
18567,18567,2025-03-03,Shipped
18568,18568,2025-05-04,Shipped
18569,18569,2025-04-01,Shipped
18570,18570,2025-02-08,Shipped
18571,18571,2025-08-08,Delivered
18572,18572,2025-12-04,Shipped
18573,18573,2025-11-21,Shipped
18574,18574,2025-02-14,Delivered
18575,18575,2025-04-15,Shipped
18576,18576,2025-07-04,Delivered
18577,18577,2025-07-13,Delivered
18578,18578,2025-09-12,Shipped
18579,18579,2025-01-15,Shipped
18580,18580,2025-09-24,Delivered
18581,18581,2025-02-07,Delivered
18582,18582,2025-10-15,Delivered
18583,18583,2025-10-23,Shipped
18584,18584,2025-12-02,Delivered
18585,18585,2025-10-25,Shipped
18586,18586,2025-03-17,Delivered
18587,18587,2025-03-22,Shipped
18588,18588,2025-04-19,Shipped
18589,18589,2025-06-17,Shipped
18590,18590,2025-12-21,In Transit
18591,18591,2025-10-06,In Transit
18592,18592,2025-12-28,Delivered
18593,18593,2025-06-01,Shipped
18594,18594,2025-10-30,Shipped
18595,18595,2025-06-24,Shipped
18596,18596,2025-08-03,Shipped
18597,18597,2025-10-01,Delivered
18598,18598,2025-12-17,In Transit
18599,18599,2025-04-29,In Transit
18600,18600,2025-12-09,In Transit
18601,18601,2025-05-28,Delivered
18602,18602,2025-05-05,In Transit
18603,18603,2025-12-31,Shipped
18604,18604,2025-12-11,Delivered
18605,18605,2025-12-08,Delivered
18606,18606,2025-04-18,Shipped
18607,18607,2025-07-30,In Transit
18608,18608,2025-10-05,Delivered
18609,18609,2025-02-24,Delivered
18610,18610,2025-02-04,In Transit
18611,18611,2025-07-01,In Transit
18612,18612,2025-04-28,In Transit
18613,18613,2025-12-01,Shipped
18614,18614,2025-07-14,Shipped
18615,18615,2025-01-18,Shipped
18616,18616,2025-10-17,In Transit
18617,18617,2025-02-11,In Transit
18618,18618,2025-01-31,In Transit
18619,18619,2025-11-12,Delivered
18620,18620,2025-10-28,Delivered
18621,18621,2025-08-05,Delivered
18622,18622,2025-03-10,Shipped
18623,18623,2025-05-01,In Transit
18624,18624,2025-01-22,In Transit
18625,18625,2025-10-05,Delivered
18626,18626,2025-06-29,Shipped
18627,18627,2025-05-27,Shipped
18628,18628,2025-12-23,Delivered
18629,18629,2025-07-26,Delivered
18630,18630,2025-09-28,In Transit
18631,18631,2025-02-25,Delivered
18632,18632,2025-10-12,Delivered
18633,18633,2025-09-09,Delivered
18634,18634,2025-01-11,Delivered
18635,18635,2025-01-28,Delivered
18636,18636,2025-05-26,Delivered
18637,18637,2025-06-13,Shipped
18638,18638,2025-02-15,Shipped
18639,18639,2025-02-28,In Transit
18640,18640,2025-02-04,In Transit
18641,18641,2025-11-01,Delivered
18642,18642,2025-11-17,Delivered
18643,18643,2025-03-30,In Transit
18644,18644,2025-01-30,Delivered
18645,18645,2025-08-10,Delivered
18646,18646,2025-09-27,In Transit
18647,18647,2025-04-10,In Transit
18648,18648,2025-05-26,Shipped
18649,18649,2025-08-17,In Transit
18650,18650,2025-06-25,Shipped
18651,18651,2025-01-15,Shipped
18652,18652,2025-11-26,In Transit
18653,18653,2025-12-09,Delivered
18654,18654,2025-03-20,Shipped
18655,18655,2025-06-06,In Transit
18656,18656,2025-09-12,Delivered
18657,18657,2025-04-11,In Transit
18658,18658,2025-01-18,Delivered
18659,18659,2025-09-15,Shipped
18660,18660,2025-11-13,In Transit
18661,18661,2025-08-24,Shipped
18662,18662,2025-12-04,In Transit
18663,18663,2025-08-22,Delivered
18664,18664,2025-11-20,Delivered
18665,18665,2025-06-10,Delivered
18666,18666,2025-11-16,In Transit
18667,18667,2025-04-15,In Transit
18668,18668,2025-07-16,Shipped
18669,18669,2025-09-10,Shipped
18670,18670,2025-10-16,In Transit
18671,18671,2025-05-13,Shipped
18672,18672,2025-02-24,Delivered
18673,18673,2025-01-25,In Transit
18674,18674,2025-09-22,In Transit
18675,18675,2025-08-11,Delivered
18676,18676,2025-07-07,In Transit
18677,18677,2025-06-03,In Transit
18678,18678,2025-07-22,In Transit
18679,18679,2025-05-30,Delivered
18680,18680,2025-04-24,In Transit
18681,18681,2025-11-12,Delivered
18682,18682,2025-05-09,In Transit
18683,18683,2025-10-02,Shipped
18684,18684,2025-10-19,Shipped
18685,18685,2025-03-25,Shipped
18686,18686,2025-12-10,Delivered
18687,18687,2025-01-18,Shipped
18688,18688,2025-10-05,In Transit
18689,18689,2025-10-20,Shipped
18690,18690,2025-10-08,Delivered
18691,18691,2025-02-21,In Transit
18692,18692,2025-06-22,In Transit
18693,18693,2025-10-30,Shipped
18694,18694,2025-09-06,In Transit
18695,18695,2025-11-24,Shipped
18696,18696,2025-06-28,In Transit
18697,18697,2025-06-26,Delivered
18698,18698,2025-07-25,Delivered
18699,18699,2025-01-27,Shipped
18700,18700,2025-02-22,Delivered
18701,18701,2025-04-08,Shipped
18702,18702,2025-08-20,Shipped
18703,18703,2025-09-28,Shipped
18704,18704,2025-09-30,In Transit
18705,18705,2025-05-30,Shipped
18706,18706,2025-01-26,In Transit
18707,18707,2025-01-05,Shipped
18708,18708,2025-01-05,Delivered
18709,18709,2025-10-04,Delivered
18710,18710,2025-09-08,In Transit
18711,18711,2025-11-07,In Transit
18712,18712,2025-01-04,Delivered
18713,18713,2025-06-16,In Transit
18714,18714,2025-02-08,Shipped
18715,18715,2025-07-26,In Transit
18716,18716,2025-10-06,In Transit
18717,18717,2025-04-16,In Transit
18718,18718,2025-08-15,Shipped
18719,18719,2025-06-18,Delivered
18720,18720,2025-06-29,In Transit
18721,18721,2025-10-18,In Transit
18722,18722,2025-12-29,Delivered
18723,18723,2025-12-15,In Transit
18724,18724,2025-04-07,In Transit
18725,18725,2025-02-14,In Transit
18726,18726,2025-02-04,Delivered
18727,18727,2025-03-15,Shipped
18728,18728,2025-06-07,Delivered
18729,18729,2025-06-23,Shipped
18730,18730,2025-08-18,Delivered
18731,18731,2025-02-19,Delivered
18732,18732,2025-12-13,Shipped
18733,18733,2025-09-19,In Transit
18734,18734,2025-09-02,Shipped
18735,18735,2025-07-21,In Transit
18736,18736,2025-03-21,In Transit
18737,18737,2025-07-08,Delivered
18738,18738,2025-05-15,Shipped
18739,18739,2025-10-06,Shipped
18740,18740,2025-03-29,Delivered
18741,18741,2025-08-15,Shipped
18742,18742,2025-01-11,Delivered
18743,18743,2025-05-08,In Transit
18744,18744,2025-02-23,Delivered
18745,18745,2025-06-03,Shipped
18746,18746,2025-01-30,In Transit
18747,18747,2025-12-04,In Transit
18748,18748,2025-02-21,In Transit
18749,18749,2025-11-22,Shipped
18750,18750,2025-01-13,Shipped
18751,18751,2025-08-05,In Transit
18752,18752,2025-08-26,Delivered
